"","accession","n_seeds","total_area","mean_area","seed_area_sd","mean_convex_hull_area","total_perimeter","mean_perimeter","mean_seed_length","mean_seed_width","mean_seed_extent","mean_solidity","mean_equi_dia","mean_aspect_ratio","plant_id","seedlot","remainder_seed_weight_g","seed_5rac_wt_g","number_of_racemes","subsample","total_seed_weight_g","image_weights_g","seeds_per_g"
"289","3112",179,137225,766.620111731844,79.268253404123,786.175977653631,18873.6386437416,105.439322032076,34.9050603685432,28.4283662934543,0.732101471420914,0.975129904508309,31.2032569546683,0.816693471822472,"Ta06675","K1801_R8_C44_Ta04396_seed_lot",2.2628,0.2772,NA,NA,2.54,0.2772,645.743145743146
"290","3114",89,55221.5,620.466292134831,147.91188250858,637.365168539326,8390.35929787159,94.2736999760853,30.8636980592535,25.71663920799,0.71863479745772,0.96991830364737,27.8165156849425,0.830327627086329,NA,NA,1.6435,0.1194,NA,NA,1.7629,0.1194,745.393634840871
"291","3122",56,46453.5,829.526785714286,207.700733566413,850.651785714286,6091.23825466633,108.77211169047,36.2944048302514,28.8414785947118,0.718692575463006,0.971767926575152,32.0151378603176,0.788957224214759,"Ta06671","K1801_R8_C44_Ta04396_seed_lot",0.3959,0.1073,NA,NA,0.5032,0.1073,521.901211556384
"292","3134",107,97463,910.869158878505,103.916270187412,934.57476635514,12300.9861706495,114.962487576164,37.69924801978,31.1919015545711,0.727564917679195,0.974645828558014,33.9953503928523,0.830406562586859,"Ta06727","K1801_R9_C46_Ta04833_seed_lot",0.3153,0.2079,NA,NA,0.5232,0.2079,514.670514670515
"293","3145",119,79426.5,667.449579831933,100.809738460458,684.159663865546,11635.7343028784,97.7792798561208,31.7855045414772,27.0907726928967,0.730326850913572,0.975550576613409,29.0763166269491,0.855212525839411,"Ta06665","K1801_R8_C32_Ta04768_seed_lot",1.9736,0.205,NA,0.1774,2.1786,0.1774,670.800450958286
"294","3149",4,2410,602.5,301.399236893526,620.5,364.048769831657,91.0121924579144,29.9145932197571,24.9074363708496,0.713074355179135,0.967931214902174,26.6879702470017,0.83539841347588,"Ta06497","K1801_R4_C46_Ta04526_seed_lot",0.012,0.0049,NA,NA,0.0169,0.0049,816.326530612245
"295","3152",103,63075.5,612.383495145631,248.26220724961,632.728155339806,9653.21628594398,93.7205464654756,31.8919524868715,24.323613356618,0.694678711762552,0.955232887052632,27.0911157959925,0.757475900650472,"Ta06696","K1801_R8_C45_Ta04629_seed_lot",1.4035,0.1147,NA,NA,1.5182,0.1147,897.994768962511
"296","3159",53,14494.5,273.481132075472,301.5631385966,284.047169811321,3106.57392632961,58.6146023835776,20.64194015287,14.6979894008277,0.653365787664607,0.947422657879693,16.6772253679418,0.714033379552317,"Ta06636","K1801_R8_C23_Ta04394_seed_lot",0.3131,0.0225,NA,NA,0.3356,0.0225,2355.55555555556
"297","3161",31,12888,415.741935483871,270.930245357476,429.129032258065,2337.74846279621,75.4112407353617,25.8072378097042,19.5135618948167,0.694761776193453,0.961149626696762,21.8108902561494,0.749546702683076,"Ta06728","K1801_R9_C46_Ta04833_seed_lot",0.4847,0.0224,NA,NA,0.5071,0.0224,1383.92857142857
"298","3172",79,46665,590.696202531646,294.249331935297,609.525316455696,7154.00483953953,90.5570232853105,30.4740735307524,23.7289038126982,0.695207696267224,0.964523203911918,26.3083467966165,0.774384276132159,"Ta06687","K1801_R8_C45_Ta04629_seed_lot",0.4273,0.083,NA,NA,0.5103,0.083,951.807228915663
"299","3180",299,232106,776.274247491639,109.803431929252,796.824414715719,31707.7274036407,106.045911048966,34.7239008523947,28.8851147575123,0.725698260859197,0.973352670441174,31.3186991924627,0.833568041555801,NA,NA,4.2912,0.4775,NA,NA,4.7687,0.4775,626.178010471204
"300","3182",17,12979.5,763.5,76.6295879540012,785.205882352941,1799.94233548641,105.878960910965,34.9294686036951,28.4937138276942,0.718514354734336,0.972356387752096,31.1401178606039,0.816520813611188,"Ta06511","K1801_R5_C20_Ta04476_seed_lot",0.0746,0.0305,NA,NA,0.1051,0.0305,557.377049180328
"301","3183",50,36767.5,735.35,156.93844659741,754.15,5108.26351225376,102.165270245075,33.4484287071228,28.0426194667816,0.724362572929106,0.973877328707638,30.2503559280372,0.836897519109242,"Ta06656","K1801_R8_C32_Ta04768_seed_lot",0.2869,0.0772,NA,NA,0.3641,0.0772,647.668393782383
"302","3190",141,95452.5,676.968085106383,206.628507340088,696.393617021277,13974.4289387465,99.1094250974926,33.3496019214603,25.9666997152017,0.718592797268741,0.971832401461797,29.0473658148346,0.781872692373964,"Ta06634","K1801_R8_C23_Ta04394_seed_lot",1.4584,0.2051,NA,NA,1.6635,0.2051,687.469527059971
"303","3194",100,65247,652.47,155.881637627704,670.82,9720.08633971214,97.2008633971214,32.3688265037537,25.9543925952911,0.720463461309059,0.97142550387544,28.5649903856661,0.804374388329356,"Ta06596","K1801_R7_C25_Ta04825_seed_lot",0.8863,0.1963,NA,0.1191,1.0826,0.1191,839.630562552477
"304","3197",93,74619.5,802.360215053763,92.1785650597523,822.284946236559,10051.1128189564,108.076481924262,36.4067844267814,28.5694236960462,0.724509368955717,0.975864734681707,31.914365123052,0.787817485994555,"Ta06718","K1801_R9_C33_Ta04587_seed_lot",3.1742,0.1537,NA,NA,3.3279,0.1537,605.074821080026
"305","3209",23,10934.5,475.413043478261,230.341231662837,489.478260869565,1860.22660601139,80.8794176526692,26.7458250626274,22.0650778646054,0.705718103737028,0.967165852296615,23.840580356619,0.825547734209418,"Ta06666","K1801_R8_C32_Ta04768_seed_lot",2.79,0.0211,NA,NA,2.8111,0.0211,1090.04739336493
"306","3222",137,105261.5,768.332116788321,70.373799158396,791.054744525547,14590.8107535839,106.502268274335,35.6771620033431,28.0191290082723,0.722253579317053,0.971237074261553,31.244114641813,0.788126790228807,"Ta06721","K1801_R9_C33_Ta04587_seed_lot",2.7994,0.2235,NA,NA,3.0229,0.2235,612.975391498881
"307","3223",91,73213.5,804.543956043956,91.4710533554392,825.763736263736,9874.03461182117,108.505874855178,36.3867838304121,28.5095940265027,0.725527053265004,0.97425457729361,31.9531688316215,0.78650683992024,NA,NA,2.7786,0.2552,NA,0.1618,3.0338,0.1618,562.422744128554
"308","3228",145,112150,773.448275862069,66.3812568754751,792.127586206897,15306.3124039173,105.56077519943,34.5346866081501,29.0620197164601,0.72950748278889,0.976445053336648,31.3515859743043,0.843646378336339,NA,NA,3.1325,0.2301,NA,NA,3.3626,0.2301,630.160799652325
"309","3231",12,3162.5,263.541666666667,202.303940816033,274.958333333333,728.884336829185,60.7403614024321,20.9001717567444,15.7832306226095,0.678853355211245,0.95527828972081,17.4567036373928,0.754775640329103,"Ta06746","K1801_R9_C5_Ta04605_seed_lot",1.763,0.0051,NA,NA,1.7681,0.0051,2352.94117647059
"310","3233",65,39554,608.523076923077,178.366599985492,626.584615384615,6068.91235089302,93.3678823214311,30.7812646425687,25.0964156957773,0.710997460563499,0.969440653079635,27.4230627087563,0.81399131051296,NA,NA,0.5673,0.0804,NA,NA,0.6477,0.0804,808.457711442786
"311","3234",69,44389.5,643.326086956522,230.414840496934,661.702898550725,6592.13983500004,95.5382584782614,31.5477621658989,25.7018902059914,0.708096068758857,0.970369957383934,28.0548899381225,0.810837385900267,"Ta06679","K1801_R8_C44_Ta04396_seed_lot",1.1704,0.083,NA,NA,1.2534,0.083,831.325301204819
"312","3243",27,16460.5,609.648148148148,317.793559467064,626.222222222222,2436.84391713142,90.253478412275,29.9975490570068,24.1913505130344,0.710951820479048,0.969716069202095,26.5341753045368,0.794551638864367,"Ta06672","K1801_R8_C44_Ta04396_seed_lot",0.0683,0.0311,NA,NA,0.0994,0.0311,868.167202572347
"313","3247",40,30989,774.725,114.884443056535,794.45,4234.38422834873,105.859605708718,34.6890155315399,28.7580842018127,0.730234898365972,0.975148067468283,31.3195866432388,0.834841437724816,"Ta06349","K1801_R1_C2_Ta04565_seed_lot",0.0231,0.0653,NA,NA,0.0884,0.0653,612.557427258806
"314","3247",40,30989,774.725,114.884443056535,794.45,4234.38422834873,105.859605708718,34.6890155315399,28.7580842018127,0.730234898365972,0.975148067468283,31.3195866432388,0.834841437724816,"Ta06349","K1801_R1_C2_Ta04565_seed_lot",0.0028,0.0657,NA,NA,0.0685,0.0657,608.82800608828
"315","3249",201,149493.5,743.748756218905,58.6954666984195,762.661691542289,20878.2327766418,103.871804858915,34.0333898174229,28.3236808492177,0.730142201981807,0.975229724200669,30.7485395608565,0.834580937570321,"Ta07277","Oa070AA086786_seed_lot",0.5536,0.3327,NA,NA,0.8863,0.3327,604.14788097385
"316","3250",132,68369,517.94696969697,175.379134100297,538.007575757576,11517.2763618231,87.2520936501749,29.3972078814651,22.65600660353,0.700931758912409,0.962874220212194,25.2630472848835,0.775298743139263,"Ta07974","Oa089AA087304_seed_lot",1.8113,0.1325,NA,NA,1.9438,0.1325,996.22641509434
"317","3252",56,40169.5,717.3125,211.920902107366,736.410714285714,5652.13566112518,100.930993948664,33.847943510328,26.7753465516227,0.711287353791972,0.97002534632776,29.6314358234645,0.785478140627746,"Ta06736","K1801_R9_C46_Ta04833_seed_lot",1.0752,0.0809,NA,NA,1.1561,0.0809,692.21260815822
"318","3255",99,58659.5,592.520202020202,283.569538669412,614.146464646465,9086.85886251926,91.7864531567602,30.7812630431821,24.0528780330311,0.700980395464446,0.961733642684587,26.6215807670053,0.778955332742404,"Ta06697","K1801_R9_C24_Ta04704_seed_lot",3.1425,0.1023,NA,NA,3.2448,0.1023,967.741935483871
"319","3259",16,11871,741.9375,102.492093190971,758.21875,1652.16059017181,103.260036885738,34.5709898471832,27.8068120479584,0.736626671941204,0.978516949227541,30.666686656769,0.807757567336232,NA,NA,1.1434,0.0249,NA,NA,1.1683,0.0249,642.570281124498
"320","3263",130,100525,773.269230769231,155.012492042823,796.769230769231,13997.8919306993,107.67609177461,37.7440861188448,26.310344013801,0.698685144217991,0.967549761987108,31.0857352463464,0.695687257052478,"Ta06817","Oa054AA086329_seed_lot",1.4504,0.4961,NA,0.1931,1.9465,0.1931,673.226307612636
"321","3279",97,78920.5,813.613402061856,160.00690911441,836.943298969072,10590.8672134876,109.184198077192,36.8776153682433,28.4322640330521,0.711788474568052,0.971099460874764,31.9957459575612,0.774128258684075,"Ta06577","K1801_R6_C44_Ta04613_seed_lot",1.4163,0.2449,NA,0.1683,1.6612,0.1683,576.351752822341
"322","3283",77,71832,932.883116883117,161.227525894143,961.487012987013,9036.43960094452,117.356358453825,39.4956130733738,30.5253766357125,0.717706326111415,0.9669757032276,34.2575853683204,0.774078368365337,"Ta08038","Oa091AA087379_seed_lot",0.0139,0.1656,NA,NA,0.1795,0.1656,464.975845410628
"323","3285",84,65978,785.452380952381,79.4194529843605,805.5,8975.75330388546,106.854205998636,35.5800608226231,28.4946493875413,0.725499374590481,0.975128814928888,31.583294075816,0.804111241000289,"Ta06417","K1801_R3_C12_Ta04447_seed_lot",0.7625,0.363,NA,0.1369,1.1255,0.1369,613.586559532505
"324","3286",53,47973,905.150943396226,120.212975465408,927.688679245283,6064.93673872948,114.432768655273,37.7101438630302,31.003781012769,0.729672232592202,0.975618016461165,33.869428495232,0.827687907873654,"Ta06468","K1801_R4_C19_Ta04838_seed_lot",2.7628,0.1138,NA,NA,2.8766,0.1138,465.72934973638
"325","3287",112,68129,608.294642857143,181.889551101407,625.977678571429,10458.10062325,93.3758984218751,30.6856672934123,25.2900159784726,0.722376434508639,0.970447715344247,27.4598851394078,0.825198559039774,"Ta06467","K1801_R4_C19_Ta04838_seed_lot",4.3614,0.1324,NA,NA,4.4938,0.1324,845.921450151057
"326","3288",64,42485,663.828125,87.4098274028001,680.421875,6247.76516485214,97.6213307008147,31.7030175924301,26.9693736732006,0.731303209819452,0.97557242698035,29.0091914444985,0.85498204038876,"Ta06660","K1801_R8_C32_Ta04768_seed_lot",3.476,0.1005,NA,NA,3.5765,0.1005,636.81592039801
"327","3289",48,33107,689.729166666667,119.028512511835,707.645833333333,4781.77109622955,99.620231171449,32.8769992987315,26.9735740820567,0.725393968476125,0.972367358557986,29.4657108159749,0.818889579674309,"Ta06410","K1801_R2_C27_Ta04561_seed_lot",2.0523,0.0745,NA,NA,2.1268,0.0745,644.295302013423
"328","3290",75,60389.5,805.193333333333,114.961359352367,825.96,8097.10446643829,107.961392885844,35.6844948959351,29.0869274648031,0.724485084721228,0.973971267563862,31.8831602433685,0.815715643968706,"Ta06737","K1801_R9_C46_Ta04833_seed_lot",1.6354,0.132,NA,NA,1.7674,0.132,568.181818181818
"329","3290",75,60389.5,805.193333333333,114.961359352367,825.96,8097.10446643829,107.961392885844,35.6844948959351,29.0869274648031,0.724485084721228,0.973971267563862,31.8831602433685,0.815715643968706,"Ta06737","K1801_R9_C46_Ta04833_seed_lot",1.6432,0.1327,NA,NA,1.7759,0.1327,565.184626978146
"330","3291",50,38667.5,773.35,107.577843197095,794.39,5310.91531777382,106.218306355476,35.1975363922119,28.3351494598389,0.725027175059858,0.973300318151271,31.2999393206843,0.811029547241658,"Ta06654","K1801_R8_C25_Ta04603_seed_lot",3.3753,0.1061,NA,NA,3.4814,0.1061,471.253534401508
"331","3292",34,30304.5,891.308823529412,179.536567335725,921.382352941176,3929.4065284729,115.570780249203,39.400094424977,29.5692194209379,0.713067420106297,0.967292770475555,33.522771861733,0.748941741624866,"Ta08299",NA,0.1254,0.064,NA,NA,0.1894,0.064,531.25
"332","3293",139,87938.5,632.651079136691,189.501382873967,652.543165467626,13285.9049972296,95.5820503397811,31.600215953031,25.6763765623244,0.715452822317307,0.965977715429138,27.9823910815235,0.813782980804204,"Ta06491","K1801_R4_C46_Ta04526_seed_lot",0.9355,0.1711,NA,NA,1.1066,0.1711,812.39041496201
"333","3294",138,103481.5,749.865942028986,84.3024521003274,769.014492753623,14399.8401925564,104.346668062003,34.6313310844311,28.0205522481946,0.728786365062113,0.975056871267173,30.8495127983852,0.812135410306982,"Ta06693","K1801_R8_C45_Ta04629_seed_lot",1.0366,0.2197,NA,NA,1.2563,0.2197,628.129267182522
"334","3302",18,10471.5,581.75,240.5911378007,601.666666666667,1654.2022203207,91.9001233511501,31.607775900099,23.0553739865621,0.662559125493492,0.954186848180121,26.3414903338755,0.718164194428766,"Ta06405","K1801_R2_C27_Ta04561_seed_lot",0.476,0.0206,NA,NA,0.4966,0.0206,873.78640776699
"335","3303",89,71719,805.831460674157,84.5151930874852,825.629213483146,9601.10567784309,107.877591885877,35.3200854826509,29.4249353944586,0.725276545175472,0.975889548732064,31.9880262880449,0.835428478588594,"Ta06730","K1801_R9_C46_Ta04833_seed_lot",2.8809,0.2854,NA,0.1582,3.1663,0.1582,562.579013906447
"336","3304",121,50303,415.727272727273,305.591087075523,430.400826446281,8971.25373995304,74.1425928921739,25.0454125522582,19.4552985498728,0.686254259098111,0.959762175190801,21.4553721378214,0.782315584537096,"Ta06348","K1801_R1_C2_Ta04565_seed_lot",8.3315,0.0858,NA,NA,8.4173,0.0858,1410.25641025641
"337","3307",159,43636,274.440251572327,189.379009877586,291.03144654088,10095.2335275412,63.4920347644098,23.0414202768098,16.1837586936711,0.652149087070626,0.937094338473574,17.7825726678267,0.745304734734837,"Ta06639","K1801_R8_C23_Ta04394_seed_lot",0.6036,0.0651,NA,NA,0.6687,0.0651,2442.39631336406
"338","3308",71,37863.5,533.288732394366,162.146751475583,548.943661971831,6232.26769065857,87.7784181782897,29.6100273400965,23.1423320904584,0.70965091815655,0.969511396248664,25.7117660270096,0.784380199145021,"Ta07972","Oa089AA087304_seed_lot",4.2861,0.0673,NA,NA,4.3534,0.0673,1054.97771173848
"339","3310",137,107257,782.897810218978,102.039697052575,804,14677.2787932158,107.13342184829,35.9865545704417,28.1655924720486,0.724186007596302,0.97410921947664,31.5095988295299,0.785405678822413,"Ta06694","K1801_R8_C45_Ta04629_seed_lot",1.4116,0.2124,NA,NA,1.624,0.2124,645.009416195857
"340","3311",19,14360.5,755.815789473684,99.6869001934328,776.947368421053,1997.48143732548,105.130601964499,34.595639780948,28.4557832416735,0.726970285965662,0.973224618567426,30.962361501871,0.830556072184607,"Ta06444","K1801_R3_C5_Ta04747_seed_lot",0.0636,0.0292,NA,NA,0.0928,0.0292,650.684931506849
"341","3316",113,68644,607.469026548673,63.7714698855637,623.867256637168,10622.6102918386,94.0054008127314,31.0282226326191,25.3658604242105,0.729282044089022,0.973665052040189,27.7721393516826,0.8216754902967,"Ta07068","Oa063AA086592_seed_lot",0.6351,0.1596,NA,NA,0.7947,0.1596,708.020050125313
"342","3317",195,153763,788.528205128205,113.074867883017,809.753846153846,20891.7647413015,107.137255083598,35.3892281067677,28.7522487542568,0.726779396979438,0.971932100798776,31.5679677455731,0.814859563587623,"Ta06464","K1801_R4_C19_Ta04838_seed_lot",2.191,0.3978,NA,0.3391,2.5888,0.3391,575.051607195517
"343","3318",57,31954.5,560.605263157895,189.567240634569,578.640350877193,5137.57722175121,90.1329337149336,30.6471252441406,23.2069736614562,0.701374617056079,0.966731200142579,26.2696344741855,0.761923556797126,"Ta06662","K1801_R8_C32_Ta04768_seed_lot",0.1721,0.0639,NA,NA,0.236,0.0639,892.018779342723
"344","3320",155,167111.5,1078.13870967742,142.06403503446,1111.31935483871,19647.5910800695,126.758652129481,42.9292026396721,32.5493304529498,0.711924044569058,0.967368949873228,36.899490738043,0.757455246487659,"Ta06760","Oa051AA086243_seed_lot",22.2878,1.618,NA,0.3444,23.9058,0.3444,450.058072009292
"345","3321",75,46577,621.026666666667,146.295791937905,639.306666666667,7093.17640888691,94.5756854518255,30.8885543823242,25.8301286697388,0.720660068239445,0.970347551528642,27.872098252253,0.838000544481372,"Ta06603","K1801_R7_C44_Ta04446_seed_lot",1.9429,0.1037,NA,NA,2.0466,0.1037,723.240115718419
"346","3322",127,138388,1089.66929133858,99.358023067624,1123.67322834646,16178.3266825676,127.388399075335,42.3152277188038,33.4965980559822,0.721677767417229,0.969575548246113,37.2080110385581,0.795370764264095,"Ta06756","Oa051AA086243_seed_lot",1.9496,1.1001,NA,0.2842,3.0497,0.2842,446.868402533427
"347","3323",138,148162,1073.63768115942,98.2137875189492,1110.25362318841,17606.8060399294,127.585551013981,43.9890502984973,31.7967598127282,0.712904297962837,0.967030299807397,36.9328889687176,0.72451754669397,"Ta07921","Oa087AA087252_seed_lot",13.8958,1.2665,NA,0.3245,15.1623,0.3245,425.269645608629
"348","3324",81,63476,783.654320987654,62.246317259302,803.617283950617,8598.39082229137,106.152973114708,34.1435383455253,29.6921114980439,0.731384036120325,0.975143184923402,31.5625218951186,0.871246344189184,"Ta06397","K1801_R2_C26_Ta04900_seed_lot",2.0378,0.139,NA,NA,2.1768,0.139,582.73381294964
"349","3326",155,165824,1069.83225806452,105.78301543848,1104.16774193548,19553.4661890268,126.151394767915,41.9806205134238,33.1833572141586,0.719269089670038,0.968761519080467,36.8594390352472,0.794166787717408,"Ta06755","Oa051AA086243_seed_lot",10.8844,1.0399,NA,0.352,11.9243,0.352,440.340909090909
"350","3327",78,68126.5,873.416666666667,144.831505699865,900.576923076923,8830.37358117104,113.209917707321,37.3708764100686,30.2559929138575,0.72134748244551,0.969783722050545,33.2376289564122,0.812716444179294,"Ta08294",NA,0.3323,2.4848,NA,0.139,2.8171,0.139,561.151079136691
